"draw_size";"p1_seed";"p1_name";"p1_ht";"p1_age";"p2_seed";"p2_name";"p2_ht";"p2_age";"best_of";"p1_rank";"p1_rank_points";"p2_rank";"p2_rank_points";"hard";"carpet";"clay";"grass";"p1_abs_wins_clay";"p1_abs_wins_hard";"p1_abs_wins_carpet";"p1_abs_wins_grass";"p2_abs_losses_clay";"p2_abs_losses_hard";"p2_abs_losses_carpet";"p2_abs_losses_grass";"p1_abs_losses_clay";"p1_abs_losses_hard";"p1_abs_losses_carpet";"p1_abs_losses_grass";"p2_abs_wins_clay";"p2_abs_wins_hard";"p2_abs_wins_carpet";"p2_abs_wins_grass";"Grand_Slam";"Masters1000";"Olympics";"Another_level";"p1_abs_wins_level1";"p1_abs_wins_level2";"p2_abs_losses_level1";"p2_abs_losses_level2";"p1_abs_losses_level1";"p1_abs_losses_level2";"p2_abs_wins_level1";"p2_abs_wins_level2";"tournament_year";"p1_h2h";"p2_h2h";"R64";"R32";"R16";"QF";"SF";"Final";"p1_hand_R";"p1_hand_L";"p2_hand_R";"p2_hand_L";"p1_ace_avg";"p2_ace_avg";"p1_df_avg";"p2_df_avg";"p1_svpt_avg";"p2_svpt_avg";"p1_1stIn_avg";"p2_1stIn_avg";"p1_1stWon_avg";"p2_1stWon_avg";"p1_2ndWon_avg";"p2_2ndWon_avg";"p1_SvGms_avg";"p2_SvGms_avg";"p1_bpSaved_avg";"p2_bpSaved_avg";"p1_bpFaced_avg";"p2_bpFaced_avg";"p1_home";"p2_home";"winner_last_name";"loser_last_name";"FirstAlphabetically";"target"
"173588";64;16;"Jack Sock";185;26;6;"Dominic Thiem";185;25.1;3;23;1760;8;3825;1;0;0;0;31;114;0;10;38;71;0;12;0;86;0;0;0;95;0;0;0;1;0;0;71;84;58;63;63;0;95;0;2018;1;2;0;0;0;1;0;0;1;0;1;0;6.22033898305085;6.45070422535211;4.55084745762712;2.73708920187793;86.5762711864407;77.9577464788732;50.5;46.5070422535211;35.3305084745763;35.8215962441315;17.4830508474576;17.7183098591549;13.4576271186441;12.849765258216;4.75423728813559;3.13615023474178;8.1864406779661;4.62910798122066;0;0;"Thiem";"Sock";"Sock";0
"173589";64;2;"Novak Djokovic";188;31.4;3;"Roger Federer";185;37.2;3;2;7445;3;6260;1;0;0;0;0;519;0;0;0;144;0;0;47;95;4;16;210;728;50;174;0;1;0;0;610;0;175;0;121;41;756;406;2018;24;21;0;0;0;0;1;0;1;0;1;0;5.57564102564103;7.4530612244898;2.13205128205128;2.95918367346939;76.1320512820513;95.3469387755102;49.5448717948718;57.2285714285714;37.1551282051282;40.6122448979592;15.1717948717949;18.269387755102;12.4935897435897;14.534693877551;3.11923076923077;4.8734693877551;4.56282051282051;8.46938775510204;0;0;"Djokovic";"Federer";"Djokovic";1
"173634";32;4;"Daniil Medvedev";198;22.8;2;"Kei Nishikori";178;29;3;16;1977;9;3590;1;0;0;0;2;56;0;13;31;111;0;17;0;33;0;0;0;244;0;0;0;0;0;1;16;55;93;66;0;28;0;176;2018;1;1;0;0;0;0;0;1;1;0;1;0;5.41176470588235;3.98280802292264;4.27450980392157;2.53581661891117;80.843137254902;79.8710601719198;46.843137254902;48.7048710601719;30.8235294117647;36.0859598853868;15.4509803921569;17.4383954154728;12.0392156862745;12.785100286533;5.09803921568627;3.53008595988539;9.01960784313725;5.24355300859599;0;0;"Nishikori";"Medvedev";"Medvedev";0
"173638";32;4;"Daniil Medvedev";198;22.8;5;"Milos Raonic";196;28;3;16;1977;18;1855;1;0;0;0;0;57;0;0;0;90;0;0;9;34;0;9;63;213;0;40;0;0;0;1;0;56;0;53;23;29;181;135;2018;1;0;0;0;0;1;0;0;1;0;1;0;7.92857142857143;13.2335766423358;3.27142857142857;3.48175182481752;74.5571428571429;87.9270072992701;44.7428571428571;54.2408759124088;34.9571428571429;41.3211678832117;16.2;16.4817518248175;11.9142857142857;13.8321167883212;3.22857142857143;3.97080291970803;4.51428571428571;6.43795620437956;0;0;"Medvedev";"Raonic";"Medvedev";1
"173640";32;6;"Grigor Dimitrov";188;27.6;2;"Kei Nishikori";178;29;3;19;1835;9;3590;1;0;0;0;56;181;2;34;31;111;0;17;0;114;0;0;0;246;0;0;0;0;0;1;131;142;93;66;0;86;0;178;2018;1;4;0;0;0;1;0;0;1;0;1;0;6.39204545454545;3.97435897435897;3.89204545454545;2.53561253561254;83.9090909090909;79.7692307692308;51.7840909090909;48.6467236467236;35.8068181818182;36.042735042735;15.1988636363636;17.4131054131054;12.9943181818182;12.7720797720798;4.38636363636364;3.52421652421652;7.90340909090909;5.23646723646724;0;0;"Nishikori";"Dimitrov";"Dimitrov";0
"173662";32;7;"Roberto Bautista Agut";183;30.7;1;"Novak Djokovic";188;31.6;3;24;1605;1;9045;1;0;0;0;0;152;0;0;0;97;0;0;42;92;0;10;193;524;8;87;0;0;0;1;0;141;0;41;69;75;615;197;2018;1;7;0;0;0;0;1;0;1;0;1;0;3.38396624472574;4.8974358974359;1.9620253164557;3.08974358974359;77.5611814345991;89.7884615384615;51.1898734177215;57.2692307692308;37.3713080168776;38.1602564102564;15.0970464135021;15.775641025641;12.4472573839662;13.6153846153846;3.79746835443038;5.14102564102564;5.39662447257384;8.81410256410256;0;0;"Agut";"Djokovic";"Agut";1
"173664";32;5;"Nikoloz Basilashvili";185;26.8;1;"Novak Djokovic";188;31.6;3;21;1795;1;9045;1;0;0;0;20;34;2;6;47;98;4;16;0;38;0;0;0;524;0;0;0;0;0;1;15;47;123;42;0;43;0;197;2018;0;1;0;0;0;1;0;0;1;0;1;0;3.30434782608696;5.57070063694268;4.7536231884058;2.12484076433121;85.2028985507246;76.0292993630573;53.0144927536232;49.4789808917197;32.8840579710145;37.1184713375796;14.7971014492754;15.1796178343949;12.536231884058;12.4828025477707;5.65217391304348;3.1031847133758;10.1594202898551;4.53885350318471;0;0;"Djokovic";"Basilashvili";"Basilashvili";0
"173692";32;1;"Kevin Anderson";203;32.6;3;"Gilles Simon";183;34;3;6;4710;30;1370;1;0;0;0;0;222;0;0;0;181;0;0;45;147;0;24;138;262;4;42;0;0;0;1;0;159;0;173;110;106;206;240;2018;3;1;0;0;0;0;1;0;1;0;1;0;14.0366666666667;3.58766233766234;2.75;2.3961038961039;81.54;80.7954545454545;53.2766666666667;45.7954545454545;42.77;29.4448051948052;16.1433333333333;16.5162337662338;13.6666666666667;12.1883116883117;2.69;5.02922077922078;3.72;9.32142857142857;0;0;"Anderson";"Simon";"Anderson";1
"173694";32;1;"Kevin Anderson";203;32.6;7;"Jaume Munar";183;21.6;3;6;4710;81;663;1;0;0;0;0;223;0;0;0;10;0;0;45;147;0;24;6;4;0;0;0;0;0;1;0;160;0;11;110;106;3;7;2018;0;0;0;0;0;1;0;0;1;0;1;0;14.0598006644518;4;2.74750830564784;2.5;81.5548172757475;82.3333333333333;53.2790697674419;51.6666666666667;42.7707641196013;33.6666666666667;16.1362126245847;13.7777777777778;13.6578073089701;12.3333333333333;2.7109634551495;5.77777777777778;3.74086378737542;9.83333333333333;0;0;"Anderson";"Munar";"Anderson";1
"173695";32;5;"Benoit Paire";196;29.6;3;"Gilles Simon";183;34;3;52;935;30;1370;1;0;0;0;63;93;0;20;100;182;7;33;0;107;0;0;0;262;0;0;0;0;0;1;68;108;148;174;0;113;0;240;2018;3;4;0;0;0;1;0;0;1;0;1;0;7.68586387434555;4.96818181818182;5.00523560209424;2.10454545454545;84.5183246073298;81.9090909090909;42.8062827225131;46.8659090909091;30.3664921465969;34.2704545454545;17.6178010471204;19.35;12.5287958115183;12.7522727272727;5.24607329842932;4.05681818181818;9.52356020942408;6.01590909090909;0;0;"Simon";"Paire";"Paire";0
"173743";32;5;"Alex De Minaur";183;19.8;8;"Andreas Seppi";190;34.8;3;29;1253;37;1100;1;0;0;0;0;28;0;0;0;193;0;0;5;20;0;3;125;158;4;50;0;0;0;1;0;19;0;227;12;16;120;217;2019;0;0;0;0;0;0;0;1;1;0;1;0;5.16129032258065;4.1271186440678;2.61290322580645;2.98870056497175;81.258064516129;79.9576271186441;49.3870967741936;45.4180790960452;36.4193548387097;30.4237288135593;18.1935483870968;16.2090395480226;12.8064516129032;12.1610169491525;4.03225806451613;4.78813559322034;5.58064516129032;8.61016949152542;1;0;"Minaur";"Seppi";"Minaur";1
"173744";32;8;"Andreas Seppi";190;34.8;3;"Diego Schwartzman";170;26.3;3;37;1100;19;1880;1;0;0;0;0;158;0;0;0;45;0;0;124;194;10;42;53;47;0;1;0;0;0;1;0;217;0;59;142;228;40;61;2019;0;0;0;0;0;0;1;0;1;0;1;0;5.7625;2.07216494845361;2.559375;3.05154639175258;83.453125;80.9484536082474;49.64375;48.8144329896907;36.75625;30.1340206185567;18.1625;14.9278350515464;13.20625;12.2371134020619;4.06875;4.8659793814433;6.178125;9.38144329896907;0;0;"Seppi";"Schwartzman";"Seppi";1
"173745";32;5;"Alex De Minaur";183;19.8;4;"Gilles Simon";183;34;3;29;1253;31;1210;1;0;0;0;0;29;0;0;0;182;0;0;5;20;0;3;138;264;4;42;0;0;0;1;0;20;0;174;12;16;206;242;2019;1;0;0;0;0;0;1;0;1;0;1;0;5.125;3.57928802588997;2.65625;2.38834951456311;81.28125;80.7152103559871;49.71875;45.7572815533981;36.6875;29.4336569579288;17.84375;16.495145631068;12.78125;12.1812297734628;3.90625;5.01294498381877;5.46875;9.29773462783172;1;0;"Minaur";"Simon";"Minaur";1
"173746";32;8;"Andreas Seppi";190;34.8;1;"Stefanos Tsitsipas";193;20.4;3;37;1100;15;2095;1;0;0;0;0;159;0;0;0;25;0;0;124;194;10;42;10;32;0;6;0;0;0;1;0;218;0;21;142;228;20;28;2019;0;0;0;0;0;1;0;0;1;0;1;0;5.75389408099688;6.72972972972973;2.55451713395639;3.05405405405405;83.398753894081;83.0810810810811;49.613707165109;46.6216216216216;36.7227414330218;33.2702702702703;18.1557632398754;17.8648648648649;13.1993769470405;12.7567567567568;4.07165109034268;4.18918918918919;6.18380062305296;7.2972972972973;0;0;"Seppi";"Tsitsipas";"Seppi";1
"173769";128;1;"Novak Djokovic";188;31.6;2;"Rafael Nadal";185;32.6;5;1;9135;2;7480;1;0;0;0;0;527;0;0;0;121;0;0;47;98;4;16;408;422;2;65;1;0;0;0;615;0;122;0;123;42;619;278;2019;27;23;0;0;0;0;0;1;1;0;0;1;5.56852791878173;2.69491525423729;2.1243654822335;2.01694915254237;75.997461928934;83.8248587570621;49.4631979695431;57.4067796610169;37.1053299492386;36.9378531073446;15.1713197969543;13.0677966101695;12.4822335025381;13.0282485875706;3.09771573604061;4.85310734463277;4.53426395939086;8.68361581920904;0;0;"Djokovic";"Nadal";"Djokovic";1
"173770";128;3;"Roger Federer";185;37.4;14;"Stefanos Tsitsipas";193;20.4;5;3;6420;15;2095;1;0;0;0;210;730;50;174;8;26;0;4;0;147;0;0;0;33;0;0;1;0;0;0;758;406;16;22;178;0;20;0;2019;0;0;0;0;1;0;0;0;1;0;1;0;7.45967741935484;7.12244897959184;2.94758064516129;2.08163265306122;95.241935483871;77.0612244897959;57.1895161290323;45.9387755102041;40.616935483871;36.0204081632653;18.2701612903226;17.6734693877551;14.5201612903226;12.6326530612245;4.86290322580645;2.79591836734694;8.43145161290323;4.04081632653061;0;0;"Tsitsipas";"Federer";"Federer";0
"173771";128;16;"Milos Raonic";196;28;4;"Alexander Zverev";198;21.7;5;17;1900;4;6385;1;0;0;0;0;215;0;0;0;54;0;0;34;91;0;18;57;98;0;21;1;0;0;0;181;0;41;0;89;54;80;96;2019;1;1;0;0;1;0;0;0;1;0;1;0;16.2796052631579;6.86516853932584;3.11513157894737;4.69662921348315;76.6381578947368;85.5955056179775;48.6842105263158;52.6966292134831;40.7894736842105;35.7191011235955;16.25;14.8426966292135;13.1118421052632;13.3820224719101;2.16447368421053;4.12359550561798;2.79934210526316;8.26966292134832;0;0;"Raonic";"Zverev";"Raonic";1
"173773";128;22;"Roberto Bautista Agut";183;30.7;6;"Marin Cilic";198;30.2;5;24;1605;7;4160;1;0;0;0;0;156;0;0;0;150;0;0;42;92;0;10;113;286;4;64;1;0;0;0;98;0;142;0;69;75;211;256;2019;1;4;0;0;1;0;0;0;1;0;1;0;3.38589211618257;7.80408163265306;1.94190871369295;3.28571428571429;77.344398340249;84.8204081632653;51.1120331950208;46.7632653061224;37.344398340249;33.265306122449;15.0207468879668;17.9755102040816;12.4190871369295;13.0448979591837;3.77593360995851;4.75510204081633;5.36099585062241;8.35102040816327;0;0;"Agut";"Cilic";"Agut";1
"173775";128;22;"Roberto Bautista Agut";183;30.7;10;"Karen Khachanov";198;22.6;5;24;1605;11;2835;1;0;0;0;0;157;0;0;0;47;0;0;42;92;0;10;25;51;0;9;1;0;0;0;99;0;28;0;69;75;36;49;2019;2;1;0;1;0;0;0;0;1;0;1;0;3.41322314049587;8.04477611940299;1.94628099173554;3.23880597014925;77.6611570247934;86.7014925373134;51.3388429752066;51.5522388059701;37.495867768595;36.7313432835821;15.095041322314;16.2089552238806;12.4710743801653;13.1194029850746;3.77272727272727;4.86567164179105;5.3595041322314;8.26865671641791;0;0;"Agut";"Khachanov";"Agut";1
"173776";128;11;"Borna Coric";188;22.1;28;"Lucas Pouille";185;24.8;5;12;2435;31;1245;1;0;0;0;41;69;0;6;23;54;0;10;0;64;0;0;0;62;0;0;1;0;0;0;54;62;46;41;46;0;44;0;2019;2;0;0;0;1;0;0;0;1;0;1;0;4.84848484848485;9.45283018867925;2.57575757575758;3.37735849056604;81.0808080808081;88.1132075471698;49.7171717171717;49.7924528301887;33.2424242424242;38.3018867924528;14.8585858585859;20.9811320754717;12.4040404040404;13.8584905660377;4.36363636363636;4.05660377358491;7.96969696969697;5.85849056603774;0;0;"Pouille";"Coric";"Coric";0
"173777";128;23;"Pablo Carreno Busta";188;27.5;12;"Fabio Fognini";178;31.6;5;23;1705;13;2315;1;0;0;0;0;60;0;0;0;127;0;0;60;63;0;6;190;111;0;16;1;0;0;0;49;0;122;0;53;76;108;209;2019;5;0;0;1;0;0;0;0;1;0;1;0;4.47761194029851;2.69259259259259;1.66417910447761;4.20740740740741;75.8358208955224;79.6111111111111;48.1194029850746;46.6777777777778;34.7910447761194;29.1814814814815;15.5746268656716;14.3925925925926;12.0820895522388;11.837037037037;3.46268656716418;4.92592592592593;5.2910447761194;9.57777777777778;0;0;"Busta";"Fognini";"Busta";1
"173779";128;2;"Rafael Nadal";185;32.6;14;"Stefanos Tsitsipas";193;20.4;5;2;7480;15;2095;1;0;0;0;0;422;0;0;0;26;0;0;36;122;6;18;10;34;0;6;1;0;0;0;619;0;16;0;123;59;21;29;2019;2;0;0;0;0;0;1;0;0;1;1;0;3.0137299771167;6.94736842105263;1.50228832951945;3.15789473684211;71.5823798627002;83.5;49.1441647597254;47.0263157894737;36.1647597254005;33.6315789473684;13.2871853546911;17.8157894736842;11.850114416476;12.8157894736842;3.11212814645309;4.15789473684211;4.41647597254005;7.23684210526316;0;0;"Nadal";"Tsitsipas";"Nadal";1
"173780";128;1;"Novak Djokovic";188;31.6;15;"Daniil Medvedev";198;22.9;5;1;9135;19;1865;1;0;0;0;0;528;0;0;0;34;0;0;47;98;4;16;2;59;0;13;1;0;0;0;616;0;23;0;123;42;16;58;2019;1;0;0;0;1;0;0;0;1;0;1;0;5.57160963244613;5.46153846153846;2.12167300380228;4.30769230769231;75.9885931558935;81.2115384615385;49.4638783269962;46.9807692307692;37.1089987325729;30.8846153846154;15.1723700887199;15.5384615384615;12.4828897338403;12.0769230769231;3.09505703422053;5.19230769230769;4.5297845373891;9.13461538461539;0;0;"Djokovic";"Medvedev";"Djokovic";1
"173781";128;28;"Lucas Pouille";185;24.8;16;"Milos Raonic";196;28;5;31;1245;17;1900;1;0;0;0;0;63;0;0;0;91;0;0;23;54;0;10;63;216;0;40;1;0;0;0;45;0;89;0;46;41;182;137;2019;0;3;0;0;0;1;0;0;1;0;1;0;9.54205607476636;13.3478260869565;3.36448598130841;3.49275362318841;88.5514018691589;87.9710144927536;50.1495327102804;54.2536231884058;38.6261682242991;41.3550724637681;21.0280373831776;16.5;13.9439252336449;13.8405797101449;4.05607476635514;3.95652173913043;5.85981308411215;6.42028985507246;0;0;"Pouille";"Raonic";"Pouille";1
"173784";128;19;"Nikoloz Basilashvili";185;26.8;14;"Stefanos Tsitsipas";193;20.4;5;20;1820;15;2095;1;0;0;0;20;36;2;6;8;27;0;4;0;39;0;0;0;34;0;0;1;0;0;0;15;49;17;22;27;0;21;0;2019;0;0;0;1;0;0;0;0;1;0;1;0;3.31428571428571;7.38;4.72857142857143;2.06;85.1571428571429;79.28;53.0285714285714;47.26;32.9714285714286;37.04;14.7571428571429;18.3;12.5571428571429;12.86;5.61428571428571;2.98;10.1142857142857;4.2;0;0;"Tsitsipas";"Basilashvili";"Basilashvili";0
"173786";128;21;"David Goffin";180;28.1;15;"Daniil Medvedev";198;22.9;5;22;1785;19;1865;1;0;0;0;64;146;0;13;9;35;0;9;0;87;0;0;0;59;0;0;1;0;0;0;106;117;24;29;70;0;16;0;2019;0;0;0;1;0;0;0;0;1;0;1;0;4;8.09722222222222;4.03649635036496;3.25;80.3941605839416;74.6944444444444;46.4160583941606;44.9166666666667;30.7956204379562;35.0277777777778;15.4233576642336;16.2777777777778;11.9489051094891;11.9444444444444;4.92700729927007;3.25;8.86131386861314;4.51388888888889;0;0;"Medvedev";"Goffin";"Goffin";0
"173787";128;22;"Roberto Bautista Agut";183;30.7;14;"Stefanos Tsitsipas";193;20.4;5;24;1605;15;2095;1;0;0;0;63;158;0;24;8;27;0;4;0;92;0;0;0;35;0;0;1;0;0;0;100;145;17;22;69;0;22;0;2019;0;0;0;0;0;1;0;0;1;0;1;0;2.57446808510638;7.58823529411765;2.18439716312057;2.03921568627451;84.7801418439716;80.2941176470588;55.709219858156;47.9607843137255;35.6312056737589;37.5882352941176;13.8439716312057;18.4509803921569;12.886524822695;13;4.98581560283688;2.96078431372549;9.14184397163121;4.19607843137255;0;0;"Tsitsipas";"Agut";"Agut";0
"173788";128;23;"Pablo Carreno Busta";188;27.5;8;"Kei Nishikori";178;29;5;23;1705;9;3750;1;0;0;0;74;61;0;0;31;111;0;17;0;63;0;0;0;248;0;0;1;0;0;0;50;85;93;66;53;0;187;0;2019;0;0;0;0;1;0;0;0;1;0;1;0;3.29457364341085;3.98583569405099;2.09302325581395;2.53257790368272;82.7286821705426;79.643059490085;52.4496124031008;48.5949008498584;33.906976744186;36.0198300283286;14.1550387596899;17.3824362606232;12.5581395348837;12.7620396600567;4.78294573643411;3.5042492917847;8.82170542635659;5.20963172804533;0;0;"Nishikori";"Busta";"Busta";0
"173790";128;1;"Novak Djokovic";188;31.6;25;"Denis Shapovalov";185;19.7;5;1;9135;27;1440;1;0;0;0;0;529;0;0;0;33;0;0;47;98;4;16;8;36;0;3;1;0;0;0;617;0;21;0;123;42;26;21;2019;0;0;0;1;0;0;0;0;1;0;0;1;5.57215189873418;7.27272727272727;2.1253164556962;5.11363636363636;76.0518987341772;82.5227272727273;49.5075949367089;47.4545454545455;37.1392405063291;34.0681818181818;15.179746835443;17.1818181818182;12.4924050632911;12.9772727272727;3.1;3.93181818181818;4.53544303797468;7.04545454545455;0;0;"Djokovic";"Shapovalov";"Djokovic";1
"173791";128;6;"Marin Cilic";198;30.2;26;"Fernando Verdasco";188;35.1;5;7;4160;28;1410;1;0;0;0;0;286;0;0;0;205;0;0;70;151;5;27;214;233;9;44;1;0;0;0;211;0;185;0;143;110;217;283;2019;9;5;0;1;0;0;0;0;1;0;0;1;9.85077951002227;5.23544973544974;2.56347438752784;4.57407407407407;78.6592427616927;84.7857142857143;44.8062360801782;55.962962962963;35.8307349665924;37.3756613756614;19.1336302895323;13.526455026455;12.9443207126949;13.0079365079365;3.0913140311804;4.80687830687831;4.33407572383074;8.45502645502646;0;0;"Cilic";"Verdasco";"Cilic";1
"173792";128;27;"Alex De Minaur";183;19.9;2;"Rafael Nadal";185;32.6;5;29;1353;2;7480;1;0;0;0;1;33;0;2;36;122;6;18;0;20;0;0;0;423;0;0;1;0;0;0;12;24;123;59;12;0;620;0;2019;0;1;0;1;0;0;0;0;1;0;0;1;3.22222222222222;3.016;3.7037037037037;1.50057142857143;88.037037037037;71.5702857142857;53.6666666666667;49.1337142857143;34.2962962962963;36.1622857142857;16.1851851851852;13.2891428571429;13.1851851851852;11.8502857142857;5.48148148148148;3.10971428571429;9.96296296296296;4.41257142857143;1;0;"Nadal";"Minaur";"Minaur";0
"173793";128;1;"Novak Djokovic";188;31.6;28;"Lucas Pouille";185;24.8;5;1;9135;31;1245;1;0;0;0;0;530;0;0;0;54;0;0;47;98;4;16;31;64;0;13;1;0;0;0;618;0;46;0;123;42;46;62;2019;0;0;0;0;0;0;1;0;1;0;1;0;5.57142857142857;6.37931034482759;2.12768647281922;4.26436781609195;76.0695322376738;86.4022988505747;49.5145385587863;47.4022988505747;37.1441213653603;32.8850574712644;15.1883691529709;18.2528735632184;12.4993678887484;12.816091954023;3.09860935524652;5.02298850574713;4.53603034134008;8.70114942528736;0;0;"Djokovic";"Pouille";"Djokovic";1
"173893";32;8;"Guido Pella";185;28.7;3;"Diego Schwartzman";170;26.4;3;59;790;20;1835;0;0;1;0;38;0;0;0;47;0;0;0;37;44;0;6;53;51;0;1;0;0;0;1;0;54;0;60;33;54;42;63;2019;1;1;0;0;0;1;0;0;0;1;1;0;5.55882352941176;2.16161616161616;2.04411764705882;3.03030303030303;84.2058823529412;81.3333333333333;55.4117647058824;49.0808080808081;40.3088235294118;30.4141414141414;16.0588235294118;15;13.4852941176471;12.3131313131313;4.32352941176471;4.86868686868687;6.35294117647059;9.36363636363636;1;1;"Pella";"Schwartzman";"Pella";1
"173920";32;7;"Pierre Hugues Herbert";188;27.8;3;"Denis Shapovalov";185;19.8;3;44;983;25;1485;1;0;0;0;0;42;0;0;0;34;0;0;10;54;0;10;10;38;0;3;0;0;0;1;0;34;0;24;35;39;28;23;2019;0;0;0;0;0;1;0;0;1;0;0;1;10.5178571428571;7.24444444444444;3.96428571428571;5.11111111111111;88.1607142857143;83.0888888888889;53.5178571428571;47.7555555555556;41.5178571428571;34.2666666666667;19.3392857142857;17.1333333333333;14.0178571428571;13.0666666666667;3.64285714285714;3.95555555555556;5.05357142857143;7.17777777777778;1;0;"Herbert";"Shapovalov";"Herbert";1
"173944";32;3;"Daniil Medvedev";198;22.9;7;"Gael Monfils";193;32.4;3;16;2000;33;1195;1;0;0;0;0;64;0;0;0;136;0;0;9;35;0;9;119;268;6;39;0;0;0;1;0;60;0;119;24;29;195;237;2019;0;0;0;0;0;0;1;0;1;0;1;0;8.06493506493507;7.86206896551724;3.18181818181818;4.31465517241379;75.1038961038961;85.2370689655172;45.0909090909091;51.7672413793103;35.2207792207792;35.3189655172414;16.4285714285714;14.75;12.012987012987;12.9568965517241;3.19480519480519;5.06465517241379;4.44155844155844;8.99137931034483;0;0;"Medvedev";"Monfils";"Medvedev";1
"173947";32;7;"Gael Monfils";193;32.4;2;"Stefanos Tsitsipas";193;20.4;3;33;1195;12;2805;1;0;0;0;0;268;0;0;0;27;0;0;71;137;4;23;10;38;0;6;0;0;0;1;0;237;0;22;115;120;25;29;2019;0;1;0;0;0;1;0;0;1;0;1;0;9.05714285714286;6.8974358974359;3.13571428571429;3.12820512820513;78.8119047619048;83.025641025641;49.5809523809524;46.974358974359;37.7404761904762;33.5128205128205;15.7452380952381;17.5128205128205;12.7690476190476;12.7948717948718;3.29047619047619;4.17948717948718;4.89761904761905;7.33333333333333;0;0;"Monfils";"Tsitsipas";"Monfils";1
"173968";32;3;"Marco Cecchinato";185;26.3;4;"Diego Schwartzman";170;26.4;3;18;1870;19;1835;0;0;1;0;21;0;0;0;48;0;0;0;29;18;0;3;54;51;0;1;0;0;0;1;0;20;0;61;17;33;42;64;2019;0;0;0;0;0;0;0;1;1;0;1;0;5;2.15;2.03448275862069;3.02;85.9310344827586;81.16;60.7241379310345;48.93;44.0689655172414;30.3;13.6206896551724;15.01;13.6551724137931;12.29;3.6551724137931;4.84;5.58620689655172;9.33;0;1;"Cecchinato";"Schwartzman";"Cecchinato";1
"173969";32;4;"Diego Schwartzman";170;26.4;1;"Dominic Thiem";185;25.4;3;19;1835;8;3960;0;0;1;0;54;0;0;0;38;0;0;0;49;47;0;8;105;98;0;14;0;0;0;1;0;64;0;64;42;62;98;119;2019;1;3;0;0;0;0;1;0;1;0;1;0;3.12264150943396;5.47540983606557;2.65094339622642;3.34426229508197;77.2830188679245;81.5081967213115;47.3584905660377;46.7622950819672;33.0188679245283;32.6967213114754;16.0943396226415;16.5655737704918;12.2641509433962;12.3770491803279;3.80188679245283;4.59016393442623;6.28301886792453;7.94262295081967;1;0;"Schwartzman";"Thiem";"Schwartzman";1
"173998";32;1;"John Isner";206;33.7;7;"Jordan Thompson";183;24.8;3;9;3155;60;775;1;0;0;0;0;280;0;0;0;25;0;0;58;164;0;22;3;15;0;2;0;0;0;1;0;206;0;24;119;125;4;16;2019;1;0;0;0;0;1;0;0;1;0;1;0;19.2734375;5.69047619047619;2.17708333333333;3.30952380952381;85.953125;89.0238095238095;59.3828125;54.7857142857143;48.21875;36.6190476190476;15.890625;15.4285714285714;14.3072916666667;13.7857142857143;2.27864583333333;5.14285714285714;2.94010416666667;9.47619047619048;1;0;"Isner";"Thompson";"Isner";1
"174058";32;2;"John Isner";206;33.8;8;"Adrian Mannarino";183;30.6;3;9;3225;51;920;1;0;0;0;0;282;0;0;0;130;0;0;58;165;0;22;12;105;0;40;0;0;0;1;0;208;0;117;119;126;54;103;2019;6;0;0;0;0;1;0;0;1;0;0;1;19.2849740932642;3.75384615384615;2.16839378238342;2.91282051282051;85.7901554404145;78.1897435897436;59.2979274611399;47.5794871794872;48.1502590673575;30.8307692307692;15.8575129533679;14.0820512820513;14.2849740932642;11.9384615384615;2.2720207253886;4.85128205128205;2.9300518134715;8.86666666666667;1;0;"Isner";"Mannarino";"Isner";1
"174084";32;3;"David Goffin";180;28.1;1;"Stefanos Tsitsipas";193;20.5;3;24;1560;12;2805;1;0;0;0;64;148;0;13;8;29;0;4;0;90;0;0;0;40;0;0;0;0;0;1;108;117;17;24;0;72;0;31;2019;2;2;0;0;0;0;1;0;1;0;1;0;4.03571428571429;8.25;3.99285714285714;2.08928571428571;80.4142857142857;82.0892857142857;46.3857142857143;49.4107142857143;30.7714285714286;38.8571428571429;15.4571428571429;18.7321428571429;11.95;13.375;4.94285714285714;2.85714285714286;8.87857142857143;4.08928571428571;0;0;"Tsitsipas";"Goffin";"Goffin";0
"174087";32;3;"David Goffin";180;28.1;6;"Gilles Simon";183;34.1;3;24;1560;32;1280;1;0;0;0;0;148;0;0;0;186;0;0;37;91;0;16;138;267;4;42;0;0;0;1;0;117;0;177;71;73;207;244;2019;2;2;0;0;0;1;0;0;1;0;1;0;6.4739336492891;3.59105431309904;3.17061611374408;2.40575079872204;80.0995260663507;80.964856230032;46.9715639810427;45.9520766773163;35.2701421800948;29.555910543131;18.2085308056872;16.5239616613419;12.9857819905213;12.1980830670927;3.75355450236967;5.02875399361022;5.75829383886256;9.30990415335463;0;1;"Goffin";"Simon";"Goffin";1
